soc,battery_temp,speed,ac_on,distance_travelled,energy_consumed,remaining_range
94.91134260891117,44.34159591888293,52.713677978997254,1,57.129709989825685,4.836576867525015,196.55548537391303
70.41670705772104,25.606732736513994,86.97433770780287,0,51.91990294242629,5.101523345593739,161.7782947757135
76.27989356143098,27.701519796309732,73.40321844439194,0,39.93300129064618,3.4428374281511323,170.87052285154743
35.73911968722211,44.32526386881114,61.44781797334083,1,91.07938483326264,8.541375421963215,75.35804246116854
71.85854507136347,41.60418912679758,48.41482145932442,1,31.6733744318813,2.0968856480495512,144.26456540848932
69.86514515210926,24.427766985176223,105.23668674823314,0,31.558232470692065,4.31552271816958,145.9196076447095
63.644859879521256,44.50828959290114,36.02770048049025,0,41.5842842171829,2.2994347472267886,140.57470225493708
41.9383704382836,24.237318667152312,74.544100996668,0,85.20024836899958,8.340004323469694,91.57409262402084
36.6039101709278,27.382264710473468,55.80406113908804,1,71.21649539455046,5.486771741879667,91.39503953578897
45.55674785367919,27.339796106612333,94.74889243828109,0,29.339659641473517,3.490073174010372,89.5712183899779
21.029977944993853,29.91959568034721,34.06148248315176,0,37.1095399008959,1.551827757761228,59.646347918224095
22.988464886473864,34.45700352490435,32.87538190373937,0,19.7289535891357,0.9340197943342667,61.042665598613425
36.27136564384845,20.97086836073558,54.261241173857826,0,17.070748701929055,1.1614653349712276,90.31985911765584
80.44945201338192,25.39552568742108,79.83123806552003,1,84.99219212613824,8.2885678258119,177.8053927178455
26.760012855513114,23.318635556074245,107.56294936913272,1,35.68086492941837,5.356186293547624,45.974155321543634
38.02074135727631,30.9742855176409,36.276510507381275,0,22.511699061480154,0.9514670802032802,110.02278414245914
19.946455618217705,42.88034319066201,65.38817837848836,1,57.17653314708144,5.956814923735642,34.80189895657968
71.11677702100715,26.99834742364857,106.38922245305552,0,67.42557620751585,8.667084854700677,136.85263043069781
25.213995063479587,28.54699166791004,37.34392526507535,0,8.869236220302163,0.44081030846112373,69.3824712946549
74.81091804730201,31.85434572718313,37.82673285208012,1,81.65673281982404,4.1459942954432965,191.76253387081678
19.085008556747866,43.72864328978465,100.93443098384381,1,40.588198389514766,6.462437397836477,28.647503556594202
57.76658197930745,41.41224602970806,82.6954905295156,1,63.50586061704181,8.626582269554659,109.52561107745714
72.55930910255344,34.33417604179833,40.28002825871282,0,56.83359498501382,3.268721333774672,185.7633049298624
47.81872421306581,44.029764095597855,102.4280513564851,1,31.026307095507708,4.622569154586453,75.271710182686
67.55158016872089,28.413855372218162,82.45781083045938,0,85.26315454209818,7.8928866535462054,146.97005287014025
84.22982102005955,27.046369369334997,39.4531862097325,0,38.09197742305375,2.0010393426208513,228.28096553854311
97.24434687922104,33.69929708120218,63.877675384649486,1,81.64930023039008,8.068180498419116,200.8035307169282
50.07250253747125,29.30045214481958,92.11303685935975,1,87.3760776849236,11.014011810950285,100.21205794887466
77.89224463802684,25.955903810099485,60.21831089410359,0,52.998975382546426,4.118864161345842,187.13066808026622
42.204216087602,42.388080712405014,61.13613429873305,1,96.06144220390384,9.554938289884737,84.73628226762312
72.52544187606578,32.06302374106606,69.4420526217444,1,47.60232458794038,4.396952151735498,149.43793612352985
42.936486356442856,36.81296140192596,90.1899623550144,0,79.22312479476425,8.845874191304306,85.5567617362009
74.99567612968903,44.21629859935337,85.04240081400313,1,63.7307160150448,7.705818111130066,138.48024919900564
22.149078519774783,37.524228286478,35.821040509135486,1,89.73020633379377,4.3560578863371475,43.584977610840426
64.4109604642765,41.578463049725094,100.42879749107334,0,94.98861485146658,14.642501320714345,116.22382589318354
79.03714574701004,29.406489638272895,36.6800573358935,0,40.90882106161418,1.9571020802317514,208.93623839783785
51.928406781503064,26.34205434682847,62.41616694251337,1,10.348811189774548,0.7836878267661194,111.40372967658674
24.989730976053917,36.23025755290159,89.68359034123387,0,27.563114772784644,3.2336372508822113,44.976042313945776
59.91146031026278,30.9083957901639,94.16873992213873,0,97.13848853722571,10.563254802492656,121.40600651544389
90.74716466433604,33.1925277271575,109.43718368954403,0,29.034065958977905,4.286483894110135,166.22260088403223
99.64566687749651,37.42312639659537,60.73614651033759,0,9.317406132438498,0.7300028578914379,215.97662634065142
95.78497614650749,42.25659459727291,66.45254022285704,1,36.887706155711506,3.4789855319220706,177.41083548318247
34.49855338492072,26.648448124105975,58.82760761642146,1,98.69002072556228,7.951333388061669,86.94948166463627
60.56819113925023,27.738190407158193,95.10360157655589,1,30.74097603893734,3.6071248876748756,125.34604707274923
93.13000690602256,22.068710500882652,100.13291887406342,0,9.295773660087994,1.0408085072779714,181.25091988921423
46.99938618463422,40.26383326954582,108.98209034519556,0,40.79020214410437,6.455646027494645,88.42638377019712
63.37192487908855,21.587795739750035,32.94574941087931,0,30.973671833417093,1.1539702913728374,173.9829280769592
88.50140198167952,40.32252522825194,109.97741386289044,1,91.75074646447607,15.337902693800002,148.1154866861401
47.11729668844185,26.027120808240795,46.40362628052199,0,95.63484758957863,5.494307630645815,128.73147802356465
34.43463846779433,36.79251711014642,79.45025923663167,1,30.523885792404197,3.1778337334607714,47.866557166857135
85.66657665531261,27.694430994276235,95.31085881704499,1,58.2891072958617,7.951036269119425,163.96265868843705
49.296043628053745,23.35038071126602,32.30261410506712,0,79.54348507470941,3.2215764144614716,140.67578590638666
66.68746721106024,35.91610804055706,74.38524868337805,0,90.8950759769061,8.726066853606248,140.92211155964284
58.68910657858392,39.591325318528575,61.72342258570161,0,54.74221622142606,4.829939735623133,126.0244357677754
86.57777027659031,39.22294353288493,35.29887822814927,0,98.10309465212032,4.73954386704409,221.85152452180589
42.9438868744382,35.835021357918144,49.21164950225545,0,56.040024587836655,3.638702927808872,93.28951515745072
74.3017437642392,24.501681808732464,85.72011729816631,0,90.19489894107113,9.27549723534555,172.16503810382096
71.74240777428732,24.307996780040746,45.38312150469366,0,83.07011050022267,4.414144669486729,190.26975584393782
61.64080128262973,33.36058759331308,58.47931874175889,1,39.60563679956717,3.2548604784974176,132.2546471957182
73.68356043349605,20.982803496027472,93.95283191272341,0,70.33954812412789,8.268127714397574,150.55171731615334
15.220577072609958,41.70752767588967,36.76136061445455,0,22.529496838855845,1.092481487964955,31.36312255633144
46.49012873726747,32.11307462977553,79.46038172242368,0,55.470246627485736,5.915315423098624,101.30580652200823
86.77745717385845,38.74040580021469,32.437772218687535,1,47.50417484822819,2.2862644977557123,199.36599798493214
35.60999280895202,26.731080773734526,60.18273304836981,1,58.57668374178946,4.964600858763533,81.3337648635236
34.8233949817331,28.573171606956507,67.9175953144445,1,79.97126766769713,7.288417263930364,70.62596176366874
22.388224487431014,33.427663545463695,76.94728944167034,1,60.720866292772115,6.650271897510624,36.61188561106549
91.47002875732605,35.188880557339324,49.548252437172366,0,98.71894863533308,6.604493739128515,212.7205645324309
35.16427729755953,22.544561815510093,42.22873113474656,0,51.3419310768301,2.852637772681272,94.60610539318603
92.97862711227019,20.132500159940136,108.0053730356114,1,21.234320802056253,3.222079127494685,171.5903339684495
93.99695907584479,33.919072325348246,75.72901515759199,0,84.66534307674935,7.885876000438954,203.91881446638328
60.03640197039492,37.68075239111111,91.4223601154271,1,60.217631035148166,7.483780744088524,103.2071194242551
55.89690865765949,33.314735813789646,34.145882945794156,1,48.15545736081447,2.3306530754464663,129.22924319193655
73.18858156978584,22.19670278106642,41.10598187536163,0,77.22164668952023,3.990809536101259,196.7269012759633
55.08397602676346,30.296022853681713,57.90946132343962,0,85.8191087015632,6.588444799599136,135.51845325890943
99.2290054988782,25.12504525133093,60.33828679710403,0,75.40646168255562,5.548127853111368,246.64160140158705
86.55544602445312,23.494309415657238,93.62138494879122,1,80.95602743735398,10.618913191775482,167.2781732055323
68.86947791621506,42.6966532615629,55.29572658371957,1,42.28228520515036,3.7921287361004055,135.1500385414778
52.326467228468566,29.423610735622688,67.01438285356852,1,56.27920088189014,5.041574885089451,102.94115726264069
48.27597936712766,33.29643699220435,35.329528991265356,1,64.30260961182925,2.944190419606425,121.90982741635129
94.88573050714538,35.692701326785446,56.79244917256689,1,20.8394221993714,1.8264250419258887,210.0327154829749
63.71782218687804,44.942315398096085,90.19224960310582,0,28.606468282374244,3.8947121747654605,115.9534777457793
17.850256952541248,34.24724212178291,90.99669485925524,0,76.69035272671107,8.422114276611586,24.370428909729714
53.845018638942655,35.098946801812815,70.18306779700241,1,19.242155598133508,1.822622102137162,111.35175233808448
76.39146831341064,38.00091341365186,81.29181063082379,0,58.72329299568251,6.75309542207102,159.3581242063209
96.52135753794236,28.563106429463584,48.18807864239896,0,48.8905513461926,3.1897806671318336,248.67894286141907
28.034869264866817,34.65574580041993,70.47109431075728,0,29.32147552609791,2.8419525347848262,56.502395066182174
93.09379439216345,39.75211592810217,31.841808383011,0,19.49120907685483,0.867670301955228,235.24392190129356
66.57077894254274,30.60326678255965,88.91553884997782,1,84.84176503814018,11.17254357137346,126.61546285066996
29.06924338121963,24.658021987353017,96.99926312019937,0,87.64015439590219,10.274688193069982,59.225052484245516
65.25841203831898,29.975067596753256,34.38093110576251,0,24.53008179568556,1.123539188980943,172.43209605302718
50.232889657308355,41.587953515323925,103.83681854387879,0,37.96055418014163,5.7766090675647765,90.34312970549536
53.438524975633605,25.61512057349955,66.19516129061547,0,28.58151206192943,2.3197819105677713,134.16883592319112
38.59490967350054,25.502430352027428,47.014462747298104,0,21.913416852626387,1.3570853186912828,98.84167325747273
27.6363318590146,30.365603093175594,36.82797344629151,0,22.52397278479133,1.0067869765559747,69.3510147738855
51.2770569536237,39.99455055185673,57.95095992394664,1,23.115333463048323,1.8113347732114815,96.1768450130256
55.12569033434993,34.12102833156541,35.25669115426819,1,72.83562398003369,3.6516881671159713,124.88500230622499
57.24601564980617,39.13390702665602,38.238518346505245,1,86.86963399628414,5.351870223050522,143.5063660201148
46.731291883779,26.768616828588844,81.51996345912126,1,81.0712282911815,9.551585421934444,102.52522027829465
36.58052794368086,24.90282749233632,70.4406303284827,1,14.890315288534515,1.4422911135391154,69.71669487440656
30.17629627461836,36.318652696296866,49.05462248373812,1,81.50492189900098,6.331964673218523,72.44952731031638
96.82519207716435,43.61024313943184,41.28654790221709,1,32.84903437479626,2.250024986727768,209.55346204683238
16.105163498412562,22.1377132713617,46.630900411682184,0,16.663804517957306,1.0313605445084295,48.64072225252998
92.40304030092584,35.61903177608128,56.86926857198681,0,41.07077877589035,3.156418804938867,216.7833962155942
37.78540946994448,35.60372269622835,62.752932175299236,1,39.46199999326482,3.806003425983937,76.2822923755224
63.09101269715764,44.63418280604337,67.68523621550516,1,45.39528292457718,4.308941409530697,119.05305687584917
37.83757554772042,33.540855366521676,80.67825758609177,0,25.712195211938216,2.780290013274514,74.11579190475453
91.54864560509279,37.28054644024136,84.65470851563852,1,91.8583866232474,10.450569687116408,167.7973726034481
64.00390041871155,26.85138051718015,74.33424020126347,0,52.259164928089604,4.956976854585123,142.56894564275552
77.2356891690203,26.268266514039944,80.6478450685958,0,21.660271469227713,2.298754410990286,169.05376176555797
50.59549461582621,29.578463206237437,71.513416422627,1,38.6177807733187,4.086349653419953,105.0457737031589
92.81866256981269,38.03832152804764,78.83237336063661,1,50.22478820891447,5.990209214321927,180.470574883108
94.63052784260442,38.314302430256255,47.19523028726054,1,56.285063996278375,3.637345560908719,207.04649582991502
96.19508658149572,23.866803522080904,79.86660407239926,1,15.126834047708321,1.4489258804334764,202.31281997366224
76.89604427730629,32.38728290515496,85.07219171421889,1,48.66974371230746,5.273685517142706,146.5373318225943
83.6315714044247,44.05246964410294,93.20108470334849,0,47.370548431005794,5.910183262484209,148.3496519017429
61.061580527160444,41.82364589691021,88.57799091276489,0,77.10840532619073,10.004175530149263,115.21681453414809
91.78592407406212,36.16662297792909,85.45401691655398,0,94.68563727022826,9.799485209943356,184.15720133131757
74.97388966383352,43.13120793539164,44.44602761018668,0,49.95496121772667,3.029634439739915,173.14612104046864
31.370917361778588,22.88205053118211,63.741012778441004,0,50.05035058245906,4.19246721380462,72.52013845116616
86.78669887548098,27.97751183108139,96.3132379320542,0,66.76589829210667,7.731257412291194,175.35255547354782
90.2248603044789,33.256628315872504,65.28257293985293,0,11.208852375899525,0.915475294161511,216.95545841895577
60.85675985190366,39.768079120974086,55.5002002345656,1,54.415970438479526,4.42632679853379,124.34225003204885
54.26514229892494,44.75853283354443,30.019001886070768,0,55.24902773258514,2.5927644345972722,137.12571716016942
82.89657504076156,44.94835276333344,58.05694523613681,1,13.411624008293725,1.0984764138147938,174.45993020562867
38.093392540865345,29.95718459939089,37.335946808914414,0,45.028915216321664,2.21805815348044,98.46095775941113
35.2960573903057,22.761852828284866,58.36977261126212,1,86.01807306073063,6.939466246235783,72.58387843568161
92.37882367489041,21.12751693050808,38.75740789432921,0,69.56649185584163,3.1713771178465207,250.5418705521438
95.74670063576916,39.658625360388804,37.15288018498076,1,98.32139893260775,5.845253698097324,221.05599951413268
99.08071733413551,38.583820572340606,35.19891275863152,1,94.55951854283694,5.046187709987698,230.00342414751555
66.65762756470302,32.81721277541271,48.45358493742069,1,41.48860809166871,2.548713363811642,154.01557980415697
33.38754195810705,32.956509166909804,77.78192579442728,0,21.520048675851292,2.1234639492273395,77.25221724219377
79.45027043484777,37.40051545134481,42.311672507188405,1,49.021171080483896,3.0957524280732986,167.4438619774635
38.20154686278677,31.91692070825921,33.550133082658945,1,86.90212364021781,4.290036785641849,90.2352048663673
70.69556835431685,33.771434265228486,36.95894079291281,1,29.001663926284085,1.3614290021218507,167.81491029451323
60.271214149064775,44.05304931480124,38.75750880435631,1,12.232431651578517,0.7828812952956307,130.88756780095972
57.08745479618782,32.0146644331662,77.39262277276141,1,59.27529948235954,6.56869408814081,119.55840000564983
77.38234311106464,33.031507804510376,99.45286432412375,1,85.80526426395298,12.825433845326485,140.24774684425302
75.21085302077796,40.925333209091804,85.79771693354269,1,15.05423891371548,2.0177480180581657,134.72559543739092
96.71179949571713,31.63675021924959,100.32571841825053,1,17.242637409977295,2.311878609455145,175.32417948720524
78.19820178478666,24.018997401207706,95.43736192952497,1,76.8804013595688,9.13894377072902,156.63675027094715
24.8467278263219,29.41738404966997,30.725792372217995,0,79.08531253935864,2.805429531441441,59.66233621527898
79.68737171267239,33.531664466902754,107.03936030871957,0,42.25436508729368,5.512923852442985,153.8180927008808
29.769045401143178,39.27135271352474,105.78383106050704,1,72.27634842130175,10.343135406893524,52.89351775532545
64.48448911498323,28.64707642382392,79.67324142139817,0,85.97939262387153,9.355332745670419,139.28281789765254
70.04375968916214,34.85989648071363,60.688980832449744,0,7.101737395254739,0.5481470575768026,168.4261627486646
56.534671184396586,39.26018544519483,84.66363012852041,1,20.09913691129187,2.5039921075920795,102.94142034539054
85.20326509299122,27.459360774749815,97.19577317379775,0,69.64743369709774,8.580307849805711,182.4426462662611
38.22705979484779,43.77158905626026,42.08463134247202,1,74.47065636250014,5.219337321777732,79.73346557312455
41.51591919208609,28.018568510953187,87.95381380912936,1,25.244946882382912,2.6864982310942684,90.07299717892153
70.39168015695023,29.21315859309403,99.14865998717096,1,56.60711655004602,7.063680631249574,130.9946913327104
60.08012346690177,20.446547311957985,93.7438262291222,1,8.089987051668931,1.1141177571259602,108.6693634685739
67.41527673426273,39.91343227440441,68.52178812100401,1,61.84109018663056,6.446196434024245,132.33288718958943
34.17091210771751,24.020636726954752,82.12155734418117,0,30.55437342133428,3.2214414237585296,68.63773891335904
41.38076650850377,31.38050372704503,30.92964319264805,1,69.6433795041359,2.90772172625517,110.58684879658603
95.97513423329094,42.69546632461601,87.94282465011295,0,14.968366949726612,1.763240205580269,183.63300905511542
98.86632042770745,23.56238857253783,69.91105227610848,1,24.983210092292516,2.225425115954346,215.75822233523763
90.015346294666,22.06271336101053,95.96112375174671,1,42.70771123915163,5.065764435407643,168.92515853166023
63.24097210223244,37.236624228431644,94.04693592872663,1,8.912432051530809,1.2607628317392416,113.28727621925103
67.4113894583103,35.32360437164015,53.906870906985105,1,87.74206675587813,7.0523472836196905,150.07094595629766
83.1468870609323,28.486254813570152,95.18600909972098,0,67.77791123842881,8.096636350025443,178.7964054183073
55.876825673163715,21.018852652311818,43.11995847915978,1,12.75484829290601,0.6759920799602706,137.58569592033268
36.003774890862445,23.98861700282971,99.74268532737614,1,36.25665659239291,4.70594089144887,72.23376435199202
51.86070338629305,21.09154144268403,42.93380353174421,1,73.32416893586506,4.009143948810785,127.6282045525144
99.68838286482307,44.36982905366958,82.02605490775495,1,43.30982930676402,5.188735002976835,168.24060195278034
86.43845453353934,24.35483341445634,106.86244411895815,1,75.5571195139982,10.374762216811748,160.6849372598646
44.40447436649185,29.275969074615066,109.01196509888463,1,56.6135497195124,8.363686746515452,77.87322887652263
48.6187894371663,35.15471783902929,77.81788522046915,1,45.063488052978265,4.782796619926105,94.56093029339901
65.34977793043579,42.80908364041728,46.85297512045332,0,49.25221666692361,3.48151794206311,151.6855052796354
49.45136556228819,35.046384591550215,80.60324265810449,1,97.28253393395576,10.469710354550694,91.14031255147414
87.62273293641422,32.30694641120087,49.778485952254165,1,43.47697591263054,3.0657064197005366,207.7483590873753
23.097228176143236,36.30308113826095,54.97184453571577,1,29.522676106607115,2.414421944377542,53.63823855062789
42.64115545909907,39.33682814216502,40.46989285746798,0,27.517646425291936,1.4468743168158447,102.04379999951794
43.12559585407961,31.219439345785077,83.5512321167489,0,45.93431474787156,4.6460233298329925,96.24358064725462
67.45732386134256,37.669430422136145,43.36335263207599,1,41.03906604263026,2.6534013348734358,153.03567505096936
81.4521780368275,37.63463985280509,65.70949172100684,0,87.48577164875957,7.31283912794016,165.2338893003992
24.51316764880687,26.74374028792474,34.56694848714519,0,26.95743668062643,1.0356950615867786,62.34587589591044
30.300887185181498,22.213889605581034,38.264716569921255,0,8.94942160978725,0.3926786855381157,85.35371457728151
98.86356045150198,44.127967410901135,30.395198474752767,1,35.69741242167646,1.8336804468725618,215.90923541495647
59.347053964078114,28.566337203022883,72.57959910610393,0,7.847491037904406,0.680664942384832,137.6791100100011
74.89786483261497,25.04633630307371,83.87459466599338,1,22.893162957732137,2.604611675002099,153.31181205135272
96.88448078973391,26.382663118210797,82.93058802969173,0,94.7383508500322,9.90871856151208,212.4197091012633
57.25985494071632,35.44618100503035,99.51239875829745,1,78.00933962976016,10.251874728848403,104.09516297198003
85.28130511550958,36.674287924772685,76.17481893693986,1,67.49530393728843,8.184451328222455,164.83668484889523
19.09802330314726,44.429354605532936,62.55263685782965,1,76.48063744847938,6.798317811256185,33.55011122228446
70.29349006229585,39.12977161389462,104.05398647045695,0,81.74536448441957,12.260450388773759,125.64333863867661
82.81416015298393,30.889582870323324,95.42673729400173,1,33.202581083226676,4.477744867991236,160.45115916947034
66.83570346738904,34.08597318371147,60.433576338623816,0,47.625894149140414,3.5698902010302893,145.54630928501305
46.72640228849391,25.681740681578788,35.85567390147549,0,21.002216588558365,0.9357626256834135,131.1116224903896
61.10091152327776,43.78696399164978,97.77338890980593,1,7.435996251611391,1.0837295752841591,109.01809374971383
47.31662759679785,29.97056952242251,76.41378953818658,1,50.28607012891012,5.117034770122889,104.90041424872366
75.81672710343832,33.03085331213336,95.79147350536465,0,5.718473122923501,0.7310720966467265,151.52845836378873
91.33259666074889,26.087057414407482,104.16276358370453,0,23.72964202442335,2.9858541167422636,184.29428103822707
67.47489938010281,33.07711811454462,83.60768276887534,0,81.28746029410303,8.883272758055448,138.17080724799135
41.46115442826031,35.258344582772956,87.29205393785548,0,97.788897672945,12.024239995849046,77.9034898699577
88.05034242885007,39.99452738560054,44.76681036296264,0,15.153307694000665,0.9487016854639323,206.71037860984006
36.80783661461592,44.0731718809395,68.68365173759398,0,82.49612113290668,7.891397211531584,69.20234180578714
15.219641261823503,35.94963014483244,71.21401362669853,1,26.667578335148583,2.573471206072575,30.486397681635882
66.93338405233429,30.27571174516762,97.18890422933762,1,78.1447465239095,10.479521162166739,120.74562617469262
77.21643574477893,41.27935652131927,83.71397356244915,0,14.075854814293477,1.6849374936832624,143.87859322803283
53.40025269266447,34.665211579386856,43.441136619589074,0,87.57966434184999,4.979590196418096,125.59619504101818
41.54310181414766,25.75615421069675,46.49489316147411,0,27.034974131017666,1.4866315736705604,110.88415346846612
65.53048849082471,32.41917147147923,109.02284161719098,0,61.71945710509071,8.978702498806992,114.30578824222057
76.58393236888254,20.395527294139562,57.28720195793764,1,14.890416691495801,1.2083174530115488,161.82147355419195
64.16288794554477,26.854016663995147,36.35354951911893,1,66.3025345649431,3.242636631936711,155.88874551636061
44.20264035593483,35.42889458489117,65.39279491845356,1,11.423193541260416,1.1332878650087668,84.07224955065315
34.86552696238681,33.50029786511276,100.40632700491666,1,69.61253345482788,9.299331194053483,55.59518645029157
19.448804441853206,29.461910587146726,59.03554174767936,0,74.41179847272838,5.468419184249587,45.81455081230901
20.112099121066745,34.05742039694775,106.61002276043041,0,65.32120433114815,9.578069825976902,36.09591087739166
50.92857463867611,40.54516109752717,30.098934380752755,1,68.16661382628571,3.253961942936293,113.0202889232536
93.81011465575348,25.86605204638634,61.94527326474465,1,6.9025038129533245,0.5854534472401316,209.5460830007516
72.08246770710817,22.323228609484747,50.56378131456639,1,76.75068994719675,4.779643405584359,174.09991904333972
85.21574857146491,39.55070219175965,86.69957581943811,1,16.17665770498807,1.9685975928954196,146.9940249160603
44.4373503300653,25.97638330493164,70.77793974013585,0,42.71324412205693,3.6245259930196063,96.95901358427554
66.05051833565247,32.89198569241245,103.55135785715339,0,59.58580132018783,8.094937818158357,126.89007983407895
48.76019608148294,33.493315468998574,80.23600422181087,1,88.4075604422816,10.708133354675809,82.54823022329141
83.5036590099978,39.750760907676536,54.37433112784326,0,35.640157895409445,2.413885997928287,184.761119503682
96.37244547103991,34.32603572327123,104.61845923810039,1,17.5898439104756,2.796126951028271,165.57754739810468
93.43436119363852,32.1765479704734,78.5002350200782,1,83.78657848842195,8.802473640702633,181.46465293850656
55.64989195908614,32.65268887116877,48.604108669230406,0,57.20530591002661,3.9264576374976734,138.40801740275742
51.762319658061216,27.79540332713149,70.49134902721953,1,31.386499256179807,3.154705000414286,102.73344037222239
47.849171498527504,34.11102726697206,45.342596447348846,0,10.5255605730202,0.6867341392085966,124.14263994107527
19.911347684691165,37.37588072146383,108.69431402107308,0,21.213152062249847,2.844803917784573,32.412735657494956
30.110142967356097,37.290451389232985,79.44413394297487,1,99.68620111603279,12.24880797147884,61.0827988780262
67.29365224963593,27.656340519665292,79.91166690333108,1,85.56150909869314,9.504711992119903,136.43722012910834
70.59644260661985,28.855906011119362,72.0403697574912,1,83.61610007885305,8.486600471662053,155.45330857788235
80.39091595951389,20.27578161071618,63.29231985438092,0,44.76515905427385,3.7673234926403345,197.6949196911275
31.12406209484756,35.47370482519304,55.8800315929179,1,27.91413847195644,2.4458409636127914,70.49107109873813
83.13065451005411,43.989416108025836,69.02832351410899,0,30.25585798215978,3.069260580713408,158.74618834206146
27.68521112576497,23.17999406718624,99.17283137123341,1,75.04892235184097,9.77433550409653,53.02081651602975
46.95050423739039,29.86190696425088,66.75574147247893,0,95.84110811165009,7.460111800706991,109.90266659066869
95.14064702012725,40.2220865409082,36.113348755044115,0,84.88280004546264,3.8471553926564237,229.26946675263724
91.649769331511,31.536936615618355,80.97611814466244,1,41.70314643558997,4.616120048384833,182.88274940137669
53.30267082202942,42.06148601140249,38.45547839250193,1,53.661082477204076,3.2435121879230957,116.16757976287836
18.54219655120266,22.11980040114508,87.30587104501458,0,81.2024030221208,8.061570680169622,39.923234940747925
47.94559467603541,31.548673416773894,109.32707270962192,1,78.59208546221228,12.247702298821771,81.63763950474336
30.741623268734774,24.35273338335211,37.871651977071785,1,83.90077335845979,3.7871373557364634,75.04149883277111
58.745894858748485,42.47252060015588,92.59879396511504,1,64.34303904115505,8.856672588901782,99.48105930275798
32.483417286622185,23.03466045398516,79.20103744310933,1,11.579159097156694,1.3233487212891224,72.37698143048947
42.38831779279341,23.13083926082068,67.9468887924971,1,62.1787510154506,5.669699920929787,92.54432290315161
78.58622025151023,40.29424470225344,82.51828858652021,0,9.1548844585971,0.9638267699337665,149.75564134441888
46.95939564501147,33.7522985114539,61.092223890387764,1,94.59220458574723,7.722475328034046,100.44535483675718
25.327616985578036,24.936762246498432,100.95399201674157,1,99.27946304649967,13.443278921738555,52.76086081369494
36.96668772480454,33.60041447956879,80.88566109838601,1,48.751252241043304,5.929629538051976,69.86577070998966
76.92170755873713,39.41118616249312,82.49294701448572,0,35.40568408949343,4.213009392429681,153.292960018992
76.87551002211318,22.698592866161608,84.82384128926986,1,82.68960633640978,8.76657642924668,146.97317613682088
